price,year,condition,cylinders,fuel,odometer,transmission,size,type
16800,2016,excellent,4 cylinders,gas,36300,automatic,mid-size,sedan
10995,2016,like new,4 cylinders,gas,81110,automatic,full-size,hatchback
13000,2014,excellent,4 cylinders,gas,97000,automatic,mid-size,sedan
15000,2014,excellent,4 cylinders,gas,65107,automatic,mid-size,sedan
13000,2015,good,4 cylinders,gas,66000,automatic,mid-size,hatchback
9995,2011,excellent,4 cylinders,gas,58692,automatic,compact,hatchback
11970,2013,good,6 cylinders,gas,42679,automatic,full-size,sedan
4900,2011,good,4 cylinders,gas,55543,automatic,full-size,hatchback
10500,2014,excellent,6 cylinders,gas,64000,automatic,mid-size,sedan
11378,2015,like new,4 cylinders,gas,83785,automatic,mid-size,sedan
3700,2009,good,6 cylinders,gas,197,automatic,full-size,sedan
12380,2015,excellent,6 cylinders,gas,92680,automatic,full-size,sedan
7800,2012,good,4 cylinders,gas,57434,automatic,compact,sedan
13995,2012,like new,6 cylinders,gas,99225,automatic,mid-size,sedan
7900,2014,excellent,4 cylinders,gas,47000,automatic,compact,sedan
15750,2017,like new,4 cylinders,gas,38400,automatic,full-size,sedan
1295,2009,excellent,4 cylinders,gas,149,automatic,mid-size,sedan
16689,2017,excellent,6 cylinders,gas,70697,automatic,mid-size,sedan
20997,2016,excellent,4 cylinders,gas,64681,automatic,sub-compact,coupe
11500,2017,like new,4 cylinders,gas,65700,manual,compact,sedan
5495,2002,excellent,4 cylinders,gas,74373,manual,compact,sedan
7000,2008,good,6 cylinders,gas,97000,automatic,compact,coupe
2000,2014,like new,4 cylinders,gas,89000,automatic,compact,sedan
6450,2007,excellent,6 cylinders,gas,92336,automatic,mid-size,sedan
10999,2013,excellent,6 cylinders,gas,54738,automatic,mid-size,sedan
5290,2004,like new,4 cylinders,gas,79000,automatic,mid-size,coupe
9000,2013,good,4 cylinders,gas,96000,automatic,full-size,sedan
15000,2015,excellent,6 cylinders,gas,41000,automatic,mid-size,sedan
7450,2011,excellent,4 cylinders,gas,94000,automatic,compact,sedan
5400,2008,like new,4 cylinders,gas,49600,automatic,full-size,sedan
10495,2014,excellent,4 cylinders,gas,77793,automatic,mid-size,sedan
10400,2012,like new,4 cylinders,gas,70000,automatic,full-size,sedan
9490,2013,excellent,4 cylinders,gas,99517,automatic,mid-size,sedan
19685,2015,excellent,4 cylinders,gas,44314,automatic,sub-compact,coupe
12995,2016,excellent,4 cylinders,gas,83468,automatic,full-size,sedan
4995,2002,like new,4 cylinders,gas,64000,automatic,mid-size,coupe
10950,2013,good,4 cylinders,gas,63000,automatic,compact,hatchback
7999,2015,like new,4 cylinders,gas,87000,automatic,mid-size,sedan
2650,2005,fair,4 cylinders,gas,41000,manual,compact,coupe
8700,2014,excellent,6 cylinders,gas,79600,automatic,compact,coupe
9800,2014,excellent,4 cylinders,gas,76000,automatic,mid-size,sedan
11999,2015,good,4 cylinders,gas,81000,automatic,full-size,sedan
6999,2014,good,4 cylinders,gas,75000,automatic,mid-size,hatchback
12000,2017,good,4 cylinders,gas,50258,automatic,mid-size,sedan
9950,2015,excellent,4 cylinders,gas,92542,automatic,compact,sedan
8600,2014,excellent,4 cylinders,gas,66200,automatic,compact,sedan
9895,2017,excellent,4 cylinders,gas,84883,automatic,compact,sedan
9500,2017,like new,4 cylinders,gas,67000,automatic,mid-size,sedan
16500,2020,excellent,4 cylinders,gas,12582,automatic,mid-size,sedan
7200,2016,like new,4 cylinders,gas,83900,automatic,compact,sedan
14995,2011,like new,6 cylinders,gas,69485,automatic,full-size,sedan
18983,2018,excellent,4 cylinders,gas,16974,automatic,compact,wagon
24444,2019,like new,4 cylinders,gas,5925,automatic,full-size,sedan
14900,2017,excellent,4 cylinders,gas,76000,automatic,mid-size,hatchback
6200,2015,excellent,4 cylinders,gas,85400,automatic,full-size,sedan
11950,2013,excellent,6 cylinders,gas,85798,automatic,mid-size,sedan
8100,2013,excellent,4 cylinders,diesel,96888,automatic,compact,hatchback
20995,2015,excellent,4 cylinders,gas,67161,automatic,sub-compact,coupe
21995,2017,excellent,4 cylinders,gas,48182,automatic,sub-compact,sedan
21000,2020,like new,4 cylinders,gas,3000,automatic,full-size,sedan
23995,2018,excellent,4 cylinders,gas,27741,automatic,full-size,sedan
27999,2013,excellent,6 cylinders,gas,63629,automatic,full-size,sedan
11500,2013,like new,4 cylinders,gas,68000,automatic,full-size,sedan
22990,2018,like new,4 cylinders,gas,11000,automatic,mid-size,sedan
15350,2015,like new,4 cylinders,gas,53000,automatic,sub-compact,sedan
11800,2017,excellent,4 cylinders,gas,37520,automatic,compact,sedan
23900,2019,like new,6 cylinders,gas,30975,automatic,mid-size,sedan
16500,2014,excellent,4 cylinders,gas,44669,manual,compact,hatchback
6495,2014,excellent,4 cylinders,gas,78353,automatic,mid-size,sedan
11986,2017,like new,4 cylinders,gas,87181,automatic,mid-size,sedan
3500,2003,good,4 cylinders,gas,97000,manual,full-size,hatchback
7300,2004,excellent,6 cylinders,gas,63000,automatic,mid-size,sedan
7100,2012,like new,4 cylinders,gas,48149,automatic,mid-size,sedan
18999,2018,excellent,4 cylinders,gas,18500,automatic,mid-size,hatchback
23800,2014,excellent,6 cylinders,gas,58142,automatic,mid-size,sedan
7488,2014,good,6 cylinders,gas,85000,automatic,mid-size,sedan
6900,2017,excellent,4 cylinders,gas,67000,automatic,compact,sedan
16800,2016,like new,4 cylinders,gas,14900,automatic,compact,hatchback
21000,2019,good,4 cylinders,gas,26715,automatic,mid-size,sedan
1000,2018,like new,4 cylinders,gas,39000,automatic,mid-size,sedan
12800,2017,good,4 cylinders,gas,29600,manual,compact,sedan
10000,2016,excellent,4 cylinders,gas,99728,automatic,compact,sedan
9000,2014,excellent,4 cylinders,gas,54000,automatic,mid-size,sedan
16495,2019,excellent,4 cylinders,gas,57803,automatic,mid-size,sedan
7995,2012,excellent,4 cylinders,gas,79998,automatic,sub-compact,sedan
10800,2016,good,4 cylinders,gas,59000,automatic,mid-size,sedan
2200,2008,good,4 cylinders,gas,80845,automatic,full-size,sedan
11000,2013,good,6 cylinders,gas,64807,automatic,mid-size,sedan
15999,2014,excellent,4 cylinders,gas,57000,automatic,mid-size,sedan
18200,2018,like new,6 cylinders,gas,33717,automatic,full-size,sedan
9500,2012,excellent,4 cylinders,gas,83000,automatic,mid-size,hatchback
15800,2016,like new,4 cylinders,gas,70678,automatic,mid-size,wagon
11000,2002,excellent,6 cylinders,gas,99876,automatic,compact,sedan
20772,2017,excellent,4 cylinders,gas,61625,automatic,compact,sedan
19900,2014,excellent,6 cylinders,diesel,89000,automatic,mid-size,sedan
30000,2018,excellent,6 cylinders,gas,28000,automatic,full-size,coupe
6800,2015,excellent,4 cylinders,gas,90254,automatic,sub-compact,sedan
100,2019,excellent,4 cylinders,gas,39785,automatic,mid-size,sedan
7999,2016,good,4 cylinders,gas,97000,automatic,compact,sedan
5495,2005,like new,4 cylinders,gas,55838,automatic,compact,sedan
23995,2017,excellent,6 cylinders,gas,33580,automatic,mid-size,sedan
8250,2013,excellent,4 cylinders,gas,9000,automatic,full-size,sedan
8999,2014,excellent,4 cylinders,gas,68974,automatic,compact,sedan
10995,2011,like new,6 cylinders,gas,86719,automatic,full-size,sedan
17995,2019,new,4 cylinders,gas,28604,manual,compact,sedan
20900,2020,excellent,4 cylinders,gas,13761,automatic,mid-size,sedan
22500,2016,excellent,4 cylinders,gas,66000,automatic,mid-size,sedan
6000,2013,good,4 cylinders,gas,90000,manual,compact,coupe
11950,2015,excellent,4 cylinders,gas,58000,automatic,full-size,sedan
12950,2011,excellent,4 cylinders,gas,85000,automatic,full-size,sedan
15900,2018,good,4 cylinders,gas,31090,automatic,compact,hatchback
9500,2015,excellent,6 cylinders,gas,48000,automatic,full-size,sedan
9000,2019,like new,4 cylinders,gas,8000,automatic,compact,sedan
6995,2009,good,6 cylinders,gas,79201,automatic,full-size,sedan
8299,2013,good,4 cylinders,gas,62100,manual,full-size,sedan
8990,2012,excellent,4 cylinders,gas,83817,automatic,compact,sedan
19500,2020,like new,4 cylinders,gas,29400,automatic,sub-compact,sedan
6900,2009,excellent,4 cylinders,gas,90000,automatic,mid-size,hatchback
3995,2002,like new,4 cylinders,gas,42000,automatic,compact,coupe
25000,2020,like new,4 cylinders,gas,3701,automatic,full-size,sedan
12900,2020,new,4 cylinders,gas,136,automatic,compact,sedan
8100,2013,excellent,4 cylinders,diesel,96888,automatic,compact,hatchback
7995,2013,excellent,4 cylinders,gas,65000,automatic,full-size,sedan
1000,2013,like new,4 cylinders,gas,87000,automatic,mid-size,sedan
18000,2015,new,6 cylinders,gas,69000,automatic,full-size,sedan
8500,2013,good,6 cylinders,gas,95000,automatic,full-size,sedan
13900,2010,like new,6 cylinders,gas,48000,automatic,mid-size,coupe
8795,2010,excellent,6 cylinders,gas,96833,automatic,mid-size,sedan
9995,2012,like new,4 cylinders,gas,65235,automatic,full-size,sedan
12999,2011,excellent,6 cylinders,gas,95710,automatic,compact,sedan
14500,2010,excellent,6 cylinders,gas,69000,automatic,full-size,sedan
5995,2011,excellent,4 cylinders,gas,62958,automatic,mid-size,hatchback
10900,2012,excellent,4 cylinders,gas,92000,automatic,full-size,hatchback
8950,2016,excellent,4 cylinders,gas,53433,automatic,sub-compact,sedan
7900,2015,like new,4 cylinders,gas,92000,automatic,mid-size,sedan
23000,2016,like new,4 cylinders,gas,58140,automatic,mid-size,sedan
12991,2008,excellent,6 cylinders,gas,23000,automatic,full-size,sedan
6900,2009,good,4 cylinders,gas,84450,automatic,compact,hatchback
1,2014,excellent,4 cylinders,gas,77813,automatic,mid-size,coupe
11000,2014,excellent,4 cylinders,gas,95000,manual,mid-size,sedan
1,2016,excellent,6 cylinders,gas,95874,automatic,compact,sedan
8990,2005,excellent,6 cylinders,gas,97267,automatic,full-size,coupe
4000,2004,good,6 cylinders,gas,49511,automatic,compact,sedan
15000,2015,excellent,4 cylinders,gas,97500,automatic,mid-size,sedan
10991,2012,excellent,4 cylinders,gas,65000,automatic,full-size,sedan
1500,2016,good,4 cylinders,gas,55123,automatic,mid-size,sedan
22357,2019,excellent,4 cylinders,gas,43700,automatic,full-size,sedan
8945,2008,excellent,4 cylinders,gas,68781,automatic,compact,sedan
17999,2014,excellent,6 cylinders,gas,58996,automatic,full-size,sedan
4750,2005,good,6 cylinders,gas,69000,automatic,full-size,sedan
7474,2014,like new,4 cylinders,gas,81148,automatic,sub-compact,hatchback
4500,2005,excellent,6 cylinders,gas,49432,automatic,mid-size,sedan
14972,2016,excellent,4 cylinders,gas,46333,automatic,full-size,sedan
26995,2019,excellent,4 cylinders,gas,45825,automatic,compact,wagon
8600,2001,like new,6 cylinders,gas,79154,automatic,mid-size,sedan
21995,2017,excellent,4 cylinders,gas,64431,automatic,mid-size,sedan
11950,2012,excellent,4 cylinders,gas,82282,automatic,mid-size,sedan
14700,2015,good,4 cylinders,gas,39000,automatic,full-size,sedan
12995,2014,like new,4 cylinders,gas,60166,automatic,full-size,sedan
27000,2018,like new,4 cylinders,gas,34511,automatic,mid-size,sedan
35888,2017,like new,4 cylinders,gas,25500,manual,compact,hatchback
14898,2017,like new,4 cylinders,gas,47634,automatic,full-size,sedan
14499,2017,good,4 cylinders,gas,36095,manual,compact,sedan
16950,2015,excellent,4 cylinders,gas,49349,automatic,mid-size,sedan
16999,2018,like new,4 cylinders,gas,22000,automatic,full-size,sedan
10400,2016,excellent,4 cylinders,gas,74962,automatic,compact,wagon
4995,2007,like new,6 cylinders,gas,91000,automatic,mid-size,sedan
7800,2011,excellent,4 cylinders,gas,85049,automatic,compact,sedan
6000,2015,excellent,4 cylinders,gas,92000,automatic,compact,sedan
9900,2015,excellent,6 cylinders,gas,85281,automatic,full-size,sedan
6499,2012,good,4 cylinders,gas,94000,automatic,compact,sedan
13000,2007,excellent,6 cylinders,gas,77214,automatic,mid-size,wagon
18078,2018,excellent,4 cylinders,gas,27542,automatic,compact,wagon
10995,2013,excellent,6 cylinders,gas,55022,automatic,full-size,sedan
20900,2014,excellent,4 cylinders,gas,49514,automatic,mid-size,coupe
18999,2014,excellent,4 cylinders,gas,34269,automatic,sub-compact,sedan
8500,2008,good,4 cylinders,gas,98700,manual,mid-size,sedan
11999,2012,excellent,6 cylinders,gas,85235,automatic,full-size,sedan
8999,2010,new,4 cylinders,gas,83593,manual,full-size,sedan
22995,2019,like new,4 cylinders,gas,38887,automatic,mid-size,sedan
15000,2016,excellent,4 cylinders,gas,44000,automatic,full-size,sedan
7800,2011,excellent,4 cylinders,gas,85049,automatic,compact,sedan
17900,2019,like new,4 cylinders,gas,25794,automatic,mid-size,sedan
15000,2014,excellent,4 cylinders,diesel,32000,automatic,mid-size,sedan
11999,2014,like new,4 cylinders,gas,75212,automatic,mid-size,sedan
12990,2013,excellent,4 cylinders,gas,92209,automatic,mid-size,hatchback
7950,2016,excellent,4 cylinders,gas,84870,automatic,compact,sedan
9995,2010,excellent,4 cylinders,gas,80156,automatic,mid-size,sedan
19995,2017,like new,4 cylinders,gas,65633,automatic,mid-size,sedan
5900,2010,good,6 cylinders,gas,39600,automatic,full-size,sedan
6900,2017,good,4 cylinders,gas,76000,automatic,compact,sedan
20826,2017,excellent,4 cylinders,gas,33380,automatic,mid-size,wagon
13945,2013,like new,4 cylinders,gas,57189,automatic,full-size,sedan
14995,2013,good,6 cylinders,gas,84482,automatic,mid-size,sedan
6995,2010,excellent,4 cylinders,gas,54161,automatic,compact,sedan
7400,2015,good,4 cylinders,gas,82300,manual,mid-size,hatchback
8988,2014,excellent,4 cylinders,gas,87500,automatic,mid-size,sedan
8900,2017,like new,4 cylinders,gas,77632,automatic,compact,sedan
9200,2009,good,6 cylinders,gas,20860,automatic,full-size,sedan
3000,2018,like new,4 cylinders,gas,33250,automatic,compact,sedan
14995,2017,like new,4 cylinders,gas,38000,automatic,mid-size,sedan
8250,2014,excellent,4 cylinders,gas,72650,automatic,compact,hatchback
100,2019,like new,4 cylinders,gas,35977,automatic,mid-size,sedan
12500,2012,excellent,4 cylinders,gas,88555,manual,compact,sedan
23500,2014,excellent,4 cylinders,gas,24000,automatic,mid-size,sedan
215,2017,excellent,4 cylinders,gas,98000,automatic,full-size,sedan
4990,2011,excellent,4 cylinders,gas,88851,automatic,compact,hatchback
5495,2002,excellent,6 cylinders,gas,93633,automatic,full-size,sedan
18495,2019,like new,4 cylinders,gas,23532,automatic,full-size,sedan
14995,2015,excellent,4 cylinders,gas,69246,automatic,mid-size,sedan
15233,2018,excellent,4 cylinders,gas,19642,automatic,mid-size,hatchback
8850,2014,good,4 cylinders,gas,53913,automatic,mid-size,sedan
6400,2010,excellent,4 cylinders,gas,89700,automatic,compact,sedan
13000,2017,excellent,4 cylinders,gas,95594,automatic,compact,sedan
11900,2015,excellent,4 cylinders,gas,80000,automatic,mid-size,sedan
10995,2014,good,4 cylinders,gas,62278,automatic,mid-size,sedan
7400,2009,good,4 cylinders,gas,89375,automatic,mid-size,sedan
14995,2015,excellent,4 cylinders,gas,87883,automatic,mid-size,sedan
21995,2019,excellent,4 cylinders,gas,15929,manual,compact,wagon
10490,2017,excellent,4 cylinders,gas,87000,automatic,mid-size,sedan
4250,2003,excellent,4 cylinders,gas,47548,automatic,compact,hatchback
5000,2014,fair,4 cylinders,gas,82596,automatic,full-size,sedan
28500,2018,excellent,4 cylinders,gas,39033,automatic,mid-size,sedan
1500,2019,like new,4 cylinders,gas,50242,automatic,mid-size,sedan
11480,2017,excellent,4 cylinders,gas,65955,automatic,compact,sedan
29995,2017,like new,6 cylinders,gas,27680,automatic,full-size,sedan
4895,2008,excellent,4 cylinders,gas,93465,automatic,compact,coupe
9850,2014,excellent,4 cylinders,gas,48000,automatic,full-size,sedan
10200,2017,like new,4 cylinders,gas,61000,automatic,mid-size,sedan
4500,2001,excellent,6 cylinders,gas,82350,automatic,full-size,sedan
22500,2017,like new,4 cylinders,gas,23705,automatic,mid-size,sedan
12995,2014,excellent,4 cylinders,gas,84000,automatic,mid-size,sedan
8995,2009,good,6 cylinders,gas,96562,automatic,mid-size,sedan
10988,2014,excellent,4 cylinders,gas,90112,automatic,mid-size,sedan
5495,2003,like new,6 cylinders,gas,90000,automatic,full-size,sedan
18749,2017,excellent,4 cylinders,gas,62742,automatic,compact,hatchback
11250,2016,excellent,4 cylinders,gas,61235,manual,mid-size,wagon
15988,2017,like new,4 cylinders,gas,48607,automatic,mid-size,sedan
5500,2010,excellent,4 cylinders,gas,95000,automatic,full-size,sedan
16995,2013,excellent,4 cylinders,gas,92451,automatic,mid-size,wagon
18750,2015,excellent,4 cylinders,gas,70000,automatic,mid-size,sedan
13000,2008,good,6 cylinders,gas,70000,automatic,compact,coupe
21000,2018,excellent,6 cylinders,gas,45300,automatic,full-size,sedan
15000,2010,good,4 cylinders,gas,60600,manual,compact,hatchback
6900,2015,excellent,4 cylinders,gas,91280,automatic,compact,hatchback
12975,2019,like new,4 cylinders,gas,9800,automatic,sub-compact,hatchback
1000,2006,good,4 cylinders,gas,72178,automatic,mid-size,wagon
6200,2013,excellent,4 cylinders,gas,74169,automatic,full-size,coupe
23250,2014,excellent,6 cylinders,gas,50200,automatic,full-size,sedan
14000,2013,excellent,6 cylinders,gas,85960,automatic,mid-size,coupe
9850,2016,excellent,4 cylinders,gas,97000,automatic,compact,sedan
10194,2014,excellent,6 cylinders,gas,64582,automatic,mid-size,sedan
10500,2015,excellent,4 cylinders,gas,96955,automatic,compact,sedan
7400,2006,excellent,4 cylinders,gas,93323,automatic,mid-size,sedan
13995,2017,excellent,4 cylinders,gas,63633,automatic,mid-size,sedan
23000,2020,like new,4 cylinders,gas,24505,automatic,mid-size,sedan
9500,2008,excellent,6 cylinders,gas,91000,automatic,full-size,sedan
18995,2019,excellent,4 cylinders,gas,1250,automatic,compact,sedan
14728,2013,like new,4 cylinders,gas,73630,automatic,mid-size,sedan
8995,2015,excellent,4 cylinders,gas,81000,automatic,mid-size,sedan
8000,2015,good,4 cylinders,gas,45000,automatic,mid-size,sedan
14234,2014,like new,4 cylinders,gas,28902,automatic,full-size,sedan
19995,2016,like new,4 cylinders,gas,68506,automatic,compact,sedan
12750,2016,like new,4 cylinders,gas,49000,automatic,full-size,hatchback
5995,2002,excellent,4 cylinders,gas,77194,automatic,mid-size,sedan
15000,2014,excellent,4 cylinders,gas,57000,manual,compact,hatchback
35995,2018,excellent,6 cylinders,gas,22026,automatic,full-size,sedan
3499,2010,fair,4 cylinders,gas,64000,automatic,compact,sedan
7995,2014,excellent,4 cylinders,gas,73142,automatic,mid-size,hatchback
8500,2018,salvage,4 cylinders,gas,44000,manual,compact,sedan
8500,2015,like new,4 cylinders,gas,79000,automatic,mid-size,sedan
14999,2015,like new,4 cylinders,gas,85150,automatic,full-size,sedan
